fontFileId	fontFamily	fontPath	leftCharacter	rightCharacter	leftGlyphId	rightGlyphId	leftGlyphName	rightGlyphName	availableKernEm	calculatedKernEm	differenceEm	absDifferenceEm	signChanged
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	T	1736	280	two	T	-0.013500	-0.013500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	U	1736	292	two	U	-0.037500	-0.037500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	V	1736	325	two	V	-0.023500	-0.023500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	W	1736	331	two	W	-0.024500	-0.024500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	X	1736	339	two	X	-0.006500	-0.006500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	Y	1736	342	two	Y	-0.034000	-0.034000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	Z	1736	355	two	Z	-0.007500	-0.019500	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	b	1736	430	two	b	-0.015000	-0.015000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	c	1736	439	two	c	-0.007000	-0.007000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	d	1736	451	two	d	-0.005500	-0.005500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	f	1736	502	two	f	-0.012000	-0.012000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	g	1736	504	two	g	-0.024500	-0.024500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	h	1736	519	two	h	-0.017000	-0.017000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	i	1736	532	two	i	-0.010000	-0.010000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	j	1736	558	two	j	-0.025000	-0.025000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	k	1736	565	two	k	-0.013000	-0.013000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	l	1736	574	two	l	-0.004500	-0.004500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	m	1736	591	two	m	-0.008000	-0.008000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	n	1736	597	two	n	-0.006500	-0.006500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	o	1736	611	two	o	-0.006000	-0.006000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	p	1736	653	two	p	-0.004000	-0.004000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	q	1736	659	two	q	-0.005000	-0.005000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	r	1736	661	two	r	-0.013000	-0.013000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	t	1736	689	two	t	-0.015000	-0.015000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	u	1736	703	two	u	-0.016500	-0.016500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	v	1736	736	two	v	-0.012500	-0.012500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	w	1736	741	two	w	-0.003500	-0.003500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	y	1736	753	two	y	-0.013500	-0.013500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	z	1736	767	two	z	-0.004000	-0.004000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	0	1736	1734	two	zero	-0.027000	-0.027000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	1	1736	1735	two	one	-0.038500	-0.038500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	2	1736	1736	two	two	-0.024000	-0.036000	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	3	1736	1737	two	three	-0.044500	-0.066750	-0.022250	0.022250	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	4	1736	1738	two	four	-0.038000	-0.038000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	5	1736	1739	two	five	-0.045500	-0.024000	0.021500	0.021500	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	6	1736	1740	two	six	-0.028500	-0.028500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	7	1736	1741	two	seven	-0.035500	-0.053250	-0.017750	0.017750	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	8	1736	1742	two	eight	-0.017000	-0.024000	-0.007000	0.007000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	9	1736	1743	two	nine	-0.030000	-0.030000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	:	1736	1879	two	colon	-0.031500	-0.031500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	;	1736	1880	two	semicolon	-0.029000	-0.029000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	!	1736	1882	two	exclam	-0.035000	-0.035000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	?	1736	1884	two	question	-0.077500	-0.077500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	/	1736	1896	two	slash	-0.033000	-0.033000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	-	1736	1919	two	hyphen	-0.103500	-0.073500	0.030000	0.030000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	–	1736	1920	two	endash	-0.105500	-0.075500	0.030000	0.030000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	—	1736	1921	two	emdash	-0.105500	-0.075500	0.030000	0.030000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	(	1736	1933	two	parenleft	-0.028000	-0.028000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	)	1736	1934	two	parenright	-0.098000	-0.068000	0.030000	0.030000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	{	1736	1935	two	braceleft	-0.060500	-0.030500	0.030000	0.030000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	}	1736	1936	two	braceright	-0.088000	-0.088000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	]	1736	1938	two	bracketright	-0.099000	-0.099000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	"	1736	1963	two	quotedbl	-0.024500	-0.024500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	'	1736	1964	two	quotesingle	-0.024500	-0.024500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	@	1736	1994	two	at	-0.016500	-0.016500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	2	&	1736	1995	two	ampersand	-0.024500	-0.024500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	A	1737	1	three	A	-0.028500	-0.028500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	B	1737	37	three	B	-0.035000	-0.035000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	D	1737	56	three	D	-0.039000	-0.039000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	E	1737	72	three	E	-0.035000	-0.035000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	F	1737	107	three	F	-0.033500	-0.033500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	H	1737	122	three	H	-0.035500	-0.035500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	I	1737	134	three	I	-0.036500	-0.036500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	J	1737	155	three	J	-0.043000	-0.043000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	K	1737	160	three	K	-0.035000	-0.035000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	L	1737	168	three	L	-0.035000	-0.035000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	M	1737	184	three	M	-0.031000	-0.031000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	N	1737	190	three	N	-0.028000	-0.028000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	P	1737	247	three	P	-0.039000	-0.039000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	R	1737	255	three	R	-0.039500	-0.039500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	S	1737	267	three	S	-0.024000	-0.024000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	T	1737	280	three	T	-0.014000	-0.026000	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	U	1737	292	three	U	-0.022500	-0.022500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	V	1737	325	three	V	-0.014000	-0.014000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	W	1737	331	three	W	-0.013500	-0.013500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	X	1737	339	three	X	-0.033000	-0.033000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	Y	1737	342	three	Y	-0.024000	-0.024000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	Z	1737	355	three	Z	-0.033000	-0.033000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	b	1737	430	three	b	-0.015000	-0.015000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	f	1737	502	three	f	-0.024000	-0.024000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	g	1737	504	three	g	-0.022500	-0.022500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	h	1737	519	three	h	-0.043500	-0.043500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	i	1737	532	three	i	-0.023500	-0.023500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	j	1737	558	three	j	-0.031000	-0.031000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	k	1737	565	three	k	-0.038500	-0.038500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	l	1737	574	three	l	-0.026000	-0.026000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	m	1737	591	three	m	-0.019000	-0.019000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	n	1737	597	three	n	-0.019000	-0.019000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	p	1737	653	three	p	-0.007000	-0.007000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	r	1737	661	three	r	-0.023500	-0.023500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	s	1737	675	three	s	-0.012500	-0.012500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	t	1737	689	three	t	-0.015000	-0.015000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	u	1737	703	three	u	-0.014500	-0.014500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	v	1737	736	three	v	-0.014000	-0.014000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	w	1737	741	three	w	-0.011500	-0.011500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	x	1737	750	three	x	-0.019500	-0.019500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	y	1737	753	three	y	-0.016500	-0.016500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	z	1737	767	three	z	-0.034000	-0.034000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	0	1737	1734	three	zero	-0.012500	-0.024000	-0.011500	0.011500	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	1	1737	1735	three	one	-0.045500	-0.024000	0.021500	0.021500	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	2	1737	1736	three	two	-0.034500	-0.034500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	3	1737	1737	three	three	-0.049000	-0.073500	-0.024500	0.024500	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	4	1737	1738	three	four	-0.013500	-0.024000	-0.010500	0.010500	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	5	1737	1739	three	five	-0.064000	-0.064000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	6	1737	1740	three	six	-0.012000	-0.024000	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	7	1737	1741	three	seven	-0.033500	-0.033500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	8	1737	1742	three	eight	-0.009500	-0.021500	-0.012000	0.012000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	9	1737	1743	three	nine	-0.030000	-0.030000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	.	1737	1877	three	period	-0.046500	-0.023250	0.023250	0.023250	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	,	1737	1878	three	comma	-0.042500	-0.042500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	:	1737	1879	three	colon	-0.054500	-0.027250	0.027250	0.027250	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	;	1737	1880	three	semicolon	-0.053500	-0.026750	0.026750	0.026750	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	!	1737	1882	three	exclam	-0.045500	-0.022750	0.022750	0.022750	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	?	1737	1884	three	question	-0.080500	-0.080500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	/	1737	1896	three	slash	-0.058500	-0.029250	0.029250	0.029250	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	-	1737	1919	three	hyphen	-0.049000	-0.024500	0.024500	0.024500	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	–	1737	1920	three	endash	-0.049000	-0.024500	0.024500	0.024500	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	—	1737	1921	three	emdash	-0.049000	-0.024500	0.024500	0.024500	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	(	1737	1933	three	parenleft	-0.017500	-0.017500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	)	1737	1934	three	parenright	-0.101000	-0.071000	0.030000	0.030000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	{	1737	1935	three	braceleft	-0.027500	-0.027500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	}	1737	1936	three	braceright	-0.099500	-0.099500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	]	1737	1938	three	bracketright	-0.113000	-0.083000	0.030000	0.030000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	"	1737	1963	three	quotedbl	-0.026000	-0.026000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	'	1737	1964	three	quotesingle	-0.026000	-0.026000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	@	1737	1994	three	at	-0.016000	-0.016000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	3	&	1737	1995	three	ampersand	-0.020000	-0.020000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	4	A	1738	1	four	A	-0.021000	-0.021000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	4	B	1738	37	four	B	-0.031500	-0.031500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	4	D	1738	56	four	D	-0.031500	-0.031500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	4	E	1738	72	four	E	-0.031500	-0.031500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	4	F	1738	107	four	F	-0.033000	-0.033000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	4	H	1738	122	four	H	-0.030000	-0.030000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	4	I	1738	134	four	I	-0.037000	-0.037000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	4	J	1738	155	four	J	-0.041000	-0.041000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	4	K	1738	160	four	K	-0.031500	-0.031500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	4	L	1738	168	four	L	-0.031500	-0.031500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	4	M	1738	184	four	M	-0.021500	-0.021500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	4	N	1738	190	four	N	-0.025000	-0.025000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	4	P	1738	247	four	P	-0.031500	-0.031500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	4	R	1738	255	four	R	-0.031500	-0.031500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	4	S	1738	267	four	S	-0.011500	-0.011500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	4	T	1738	280	four	T	-0.088000	-0.088000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	4	U	1738	292	four	U	-0.026500	-0.026500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	4	V	1738	325	four	V	-0.067500	-0.067500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	4	W	1738	331	four	W	-0.065000	-0.065000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	4	X	1738	339	four	X	-0.042500	-0.042500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	4	Y	1738	342	four	Y	-0.083500	-0.083500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	4	Z	1738	355	four	Z	-0.026500	-0.026500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	4	a	1738	393	four	a	0.017500	0.017500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	4	b	1738	430	four	b	-0.009000	-0.009000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	4	c	1738	439	four	c	0.005500	0.005500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	4	d	1738	451	four	d	0.008500	0.008500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	4	e	1738	466	four	e	0.012000	0.012000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	4	f	1738	502	four	f	-0.032500	-0.032500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	4	g	1738	504	four	g	-0.018500	-0.018500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	4	h	1738	519	four	h	-0.025500	-0.025500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	4	i	1738	532	four	i	-0.027000	-0.027000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	4	j	1738	558	four	j	-0.033500	-0.033500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	4	k	1738	565	four	k	-0.021500	-0.021500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	4	l	1738	574	four	l	-0.020000	-0.020000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	4	m	1738	591	four	m	-0.022500	-0.022500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	4	n	1738	597	four	n	-0.022000	-0.022000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	4	o	1738	611	four	o	0.005500	0.005500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	4	p	1738	653	four	p	-0.014000	-0.014000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	4	q	1738	659	four	q	0.008000	0.008000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	4	r	1738	661	four	r	-0.027000	-0.027000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	4	s	1738	675	four	s	-0.001000	-0.001000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	4	t	1738	689	four	t	-0.020500	-0.020500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	4	u	1738	703	four	u	-0.014500	-0.014500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	4	v	1738	736	four	v	-0.048500	-0.048500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	4	w	1738	741	four	w	-0.036500	-0.036500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	4	x	1738	750	four	x	-0.039000	-0.039000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	4	y	1738	753	four	y	-0.050000	-0.050000	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	4	z	1738	767	four	z	-0.030500	-0.030500	0.000000	0.000000	false
merriweather	Merriweather	ofl/merriweather/Merriweather[opsz,wdth,wght].ttf	4	0	1738	1734	four	zero	-0.013500	-0.024000	-0.010500	0.010500	false
